"ID","MWS","Group","Database","Layer","Name","provider","Level","Geocode","Type","Description","geojson","Year"
11,"MWS-013","Proposal","Soil and Water Conservation","Table 5.4: Reported landslides/Other hazards in MWS-013 belong to Hanguranketha DS Division","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_4.csv",""
12,"MWS-013","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.5: Details of Minor Tanks and Anicuts in MWS-013","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_5.csv",""
13,"MWS-013","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.6: Salient features of Kurunduwaththa Wewa, Karadan Wewa, Malulla Wewa","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_6.csv",""
14,"MWS-013","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.7: Salient details of Alakola Wewa, Batuketiya Wewa and Ethdaththawa Wewa","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_7.csv",""
15,"MWS-013","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.8: Detail summary of minor tanks restoration and repair costs in MWS-013","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_8.csv",""
16,"MWS-013","Proposal","Restoration of Existing or Identification of New Minor Tanks","Table 5.9: Implementation schedule of tanks and anicuts","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_9.csv",""
17,"MWS-013","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.10: Estimate of water source protection and domestic water supply related activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_10.csv",""
18,"MWS-013","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.11: Cost estimate of minor irrigation-related proposals with locations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_11.csv",""
19,"MWS-013","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.12: Time frame for implementing domestic water and water source protection","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_12.csv",""
20,"MWS-013","Proposal","Water Resource Management for Drinking Water Supply and Irrigation","Table 5.13: Time frame for implementation of minor irrigation proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_13.csv",""
21,"MWS-013","Proposal","Water Quality Improvement","Table 5.14: Details related to water pollution in MWS-013 belongs to Hanguranketha DS Division","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_14.csv",""
22,"MWS-013","Proposal","Conservation of Stream Reservations","Table 5.15: Brief description of legal provisions","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_15.csv",""
23,"MWS-013","Proposal","Conservation of Stream Reservations","Table 5.16: Total Cost Estimate for Stream Reservation Proposals","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_16.csv",""
24,"MWS-013","Proposal","Conservation of Stream Reservations","Table 5.17: Time frame for implementing stream reservation activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_17.csv",""
25,"MWS-013","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.18: Packaging and transport of agricultural produce","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_18.csv",""
26,"MWS-013","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.19: Potential for tourism development and promotion in the area","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_19.csv",""
27,"MWS-013","Proposal","Product and Entrepreneurship Development with Marketing Support and Tourism Development","Table 5.20: Cost estimates and Time frame","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_20.csv",""
28,"MWS-013","Proposal","Forest Management","Table 5.21: Vegetation types in the MWS-013","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_21.csv",""
29,"MWS-013","Proposal","Forest Management","Table 5.22: Dominant species found in the natural vegetation in Upper Mahaweli Watershed","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_22.csv",""
30,"MWS-013","Proposal","Forest Management","Table 5.23: Some characteristic species recorded in MWS-013","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_23.csv",""
31,"MWS-013","Proposal","Forest Management","Table 5.24: Deforestation and degradation drivers in the MWS-013","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_24.csv",""
32,"MWS-013","Proposal","Forest Management","Table 5.25: Forest reserves and their protection status in MWS-013","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_25.csv",""
33,"MWS-013","Proposal","Forest Management","Table 5.26: Forest Plantation with exotic species in the MWS-013","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_26.csv",""
34,"MWS-013","Proposal","Forest Management","Table 5.27: Causes of forest fires in the MWS-013","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_27.csv",""
35,"MWS-013","Proposal","Forest Management","Table 5.28: Suitable species for restoration and home garden enrichment","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_28.csv",""
36,"MWS-013","Proposal","Forest Management","Table 5.29: Stakeholder involvement in the MWS-013","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_29.csv",""
37,"MWS-013","Proposal","Forest Management","Table 5.30: Log frame for forest management in the mini watershed","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_30.csv",""
38,"MWS-013","Proposal","Forest Management","Table 5.31: Proposed interventions MWS-013","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_31.csv",""
39,"MWS-013","Proposal","Tea Land Management","Table 5.32: Key stakeholders of Tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_32.csv",""
40,"MWS-013","Proposal","Tea Land Management","Table 5.33: Estimated cost to be incurred for planting one hectare of tea lands","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_33.csv",""
41,"MWS-013","Proposal","Tea Land Management","Table 5.34: Five-year plan MWS-013","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_34.csv",""
42,"MWS-013","Proposal","Tea Land Management","Table 5.35: Total estimated cost of production for the three-year period","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_35.csv",""
43,"MWS-013","Proposal","Livelihood Development","Table 5.36: Livelihood challenges and community expectations","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_36.csv",""
44,"MWS-013","Proposal","Livelihood Development","Table 5.37: Crop suitability","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_37.csv",""
45,"MWS-013","Proposal","Livelihood Development","Table 5.38: Current situation of major export crops","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_38.csv",""
46,"MWS-013","Proposal","Livelihood Development","Table 5.39: Potential value-added production","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_39.csv",""
47,"MWS-013","Proposal","Livelihood Development","Table 5.40: Insurance service providers","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_40.csv",""
48,"MWS-013","Proposal","Livelihood Development","Table 5.41: Cost estimation of livelihood development activities","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_41.csv",""
49,"MWS-013","Proposal","Livelihood Development","Table 5.42: Timeframe for the implementation","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_42.csv",""
50,"MWS-013","Proposal","Livelihood Development","Table 5.43: Contents of the agriculture productivity improvement training","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_43.csv",""
51,"MWS-013","Proposal","Training and Capacity Development","Table 5.44: Recommended training programs for Livelihood development and marketing","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_44.csv",""
52,"MWS-013","Proposal","Training and Capacity Development","Table 5.45: Expenditure Estimate for training programs","","","","","","","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_013/Table_5_45.csv",""
